ISO,adm0,adm1,cent_lon,cent_lat
AFG,Afghanistan,Badakhshan,71.45897694,37.03289462
AFG,Afghanistan,Badghis,63.75269591,35.13975137
AFG,Afghanistan,Baghlan,68.71387658,35.70536172
AFG,Afghanistan,Balkh,67.13495652,36.64802782
AFG,Afghanistan,Bamyan,67.18130703,34.72141868
AFG,Afghanistan,Daykundi,66.18399262,33.75492245
AFG,Afghanistan,Farah,62.3009202,32.60505251
AFG,Afghanistan,Faryab,64.86355904,36.06923155
AFG,Afghanistan,Ghazni,67.82718148,33.2891806
AFG,Afghanistan,Ghor,64.88652019,34.18288098
AFG,Afghanistan,Hilmand,64.01518229,31.13985554
AFG,Afghanistan,Hirat,62.12151619,34.19074927
AFG,Afghanistan,Jawzjan,65.86623081,36.81843695
AFG,Afghanistan,Kabul,69.31089753,34.55905104
AFG,Afghanistan,Kandahar,65.69915507,30.97302086
AFG,Afghanistan,Kapisa,69.6183677,34.96281853
AFG,Afghanistan,Khost,69.87197553,33.37244091
AFG,Afghanistan,Kunar,71.11573113,34.96438283
AFG,Afghanistan,Kunduz,68.75136154,36.8395556
AFG,Afghanistan,Laghman,70.14318986,34.7561528
AFG,Afghanistan,Logar,69.07781388,33.99334932
AFG,Afghanistan,Nangarhar,70.46825106,34.27492382
AFG,Afghanistan,Nimroz,62.31349222,30.80517465
AFG,Afghanistan,Nuristan,70.7999085,35.41160036
AFG,Afghanistan,Paktika,68.75298463,32.47780474
AFG,Afghanistan,Paktya,69.42430822,33.68051183
AFG,Afghanistan,Panjshir,69.8215763,35.45506816
AFG,Afghanistan,Parwan,68.88771766,34.96869535
AFG,Afghanistan,Samangan,67.74056003,35.94945892
AFG,Afghanistan,Sari Pul,66.16863221,35.7146455
AFG,Afghanistan,Takhar,69.77898625,36.70417614
AFG,Afghanistan,Uruzgan,66.00427116,32.81926501
AFG,Afghanistan,Wardak,68.28417047,34.3171529
AFG,Afghanistan,Zabul,67.10499801,32.23606865
XAD,Akrotiri and Dhekelia,"Akrotiri
",32.9302611,34.63198743
XAD,Akrotiri and Dhekelia,Dhekelia,33.79169288,35.0196184
ALA,Åland,Brändö,21.01931988,60.42384523
ALA,Åland,Eckerö,19.58638336,60.22382433
ALA,Åland,Föglö,20.46716309,60.02071881
ALA,Åland,Finström,19.91002594,60.26550777
ALA,Åland,Geta,19.84960483,60.37598394
ALA,Åland,Hammarland,19.74125853,60.23303039
ALA,Åland,Jomala,19.90491173,60.1428137
ALA,Åland,Kökar,20.97472766,59.91574911
ALA,Åland,Kumlinge,20.77836507,60.28669338
ALA,Åland,Lemland,20.11381007,60.03863775
ALA,Åland,Lumparland,20.25326829,60.11705983
ALA,Åland,Mariehamn,19.94264705,60.09397358
ALA,Åland,Saltvik,20.06553123,60.31514901
ALA,Åland,Sottunga,20.6812371,60.11591669
ALA,Åland,Sund,20.16020712,60.23662914
ALA,Åland,Vårdö,20.35864621,60.26335994
ALB,Albania,Berat,20.09077469,40.62850043
ALB,Albania,Dibër,20.24953358,41.58910536
ALB,Albania,Durrës,19.63037293,41.44733272
ALB,Albania,Elbasan,20.18645449,41.04002766
ALB,Albania,Fier,19.62052771,40.77463341
ALB,Albania,Gjirokastër,20.16926439,40.21382956
ALB,Albania,Korçë,20.66600394,40.62883024
ALB,Albania,Kukës,20.2400487,42.1945843
ALB,Albania,Lezhë,19.84546277,41.80140499
ALB,Albania,Shkodër,19.71942435,42.17678875
ALB,Albania,Tiranë,19.79393627,41.26858285
ALB,Albania,Vlorë,19.79239969,40.16318098
DZA,Algeria,Aïn Defla,2.066976504,36.18433876
DZA,Algeria,Aïn Témouchent,-1.055487804,35.35085338
DZA,Algeria,Adrar,-0.619886121,26.01377822
DZA,Algeria,Alger,3.056623123,36.70560009
DZA,Algeria,Annaba,7.542946068,36.83823972
DZA,Algeria,Béchar,-2.469133485,30.06751126
DZA,Algeria,Béjaïa,4.835866168,36.57642653
DZA,Algeria,Batna,5.874551087,35.41968942
DZA,Algeria,Biskra,5.334959314,34.46879744
DZA,Algeria,Blida,2.919619123,36.49217388
DZA,Algeria,Bordj Bou Arréridj,4.71483692,36.08113118
DZA,Algeria,Bouira,3.84351769,36.2527545
DZA,Algeria,Boumerdès,3.638675705,36.72869049
DZA,Algeria,Chlef,1.256389682,36.238058
DZA,Algeria,Constantine,6.687941165,36.34831896
DZA,Algeria,Djelfa,3.533815915,34.38684958
DZA,Algeria,El Bayadh,0.91158853,32.56540104
DZA,Algeria,El Oued,7.000937484,33.28019019
DZA,Algeria,El Tarf,8.146472172,36.71347172
DZA,Algeria,Ghardaïa,3.177278608,31.17999519
DZA,Algeria,Guelma,7.395679526,36.39577491
DZA,Algeria,Illizi,8.31654907,26.78429234
DZA,Algeria,Jijel,5.970617054,36.70123346
DZA,Algeria,Khenchela,6.996474886,34.98241371
DZA,Algeria,Laghouat,2.729551056,33.60757126
DZA,Algeria,M'Sila,4.258620423,35.28760262
DZA,Algeria,Médéa,2.923297687,35.97889714
DZA,Algeria,Mascara,0.159258096,35.39167355
DZA,Algeria,Mila,6.145845128,36.29331699
DZA,Algeria,Mostaganem,0.333109652,35.98739402
DZA,Algeria,Naâma,-0.76827179,33.30471684
DZA,Algeria,Oran,-0.598590455,35.64879297
DZA,Algeria,Ouargla,6.115207722,31.12827392
DZA,Algeria,Oum el Bouaghi,7.06527357,35.83645816
DZA,Algeria,Relizane,0.801321688,35.800801
DZA,Algeria,Sétif,5.438340766,36.13737688
DZA,Algeria,Saïda,0.28119471,34.73743189
DZA,Algeria,Sidi Bel Abbès,-0.502861517,34.70694241
DZA,Algeria,Skikda,6.833359806,36.78235109
DZA,Algeria,Souk Ahras,7.883546844,36.14932942
DZA,Algeria,Tébessa,7.855478326,35.06201318
DZA,Algeria,Tamanghasset,4.664533412,23.90952022
DZA,Algeria,Tiaret,1.530423934,34.96510885
DZA,Algeria,Tindouf,-6.062753362,27.69669145
DZA,Algeria,Tipaza,2.218892179,36.51941923
DZA,Algeria,Tissemsilt,1.811679999,35.75735743
DZA,Algeria,Tizi Ouzou,4.204092564,36.67475691
DZA,Algeria,Tlemcen,-1.404015648,34.72707536
ASM,American Samoa,Eastern,-170.6593122,-14.27498448
ASM,American Samoa,Manu'a,-169.5038124,-14.22844895
ASM,American Samoa,Unorganized,-170.9848299,-11.1672491
ASM,American Samoa,Western,-170.7687597,-14.32384488
AND,Andorra,Andorra la Vella,1.518866711,42.50630722
AND,Andorra,Canillo,1.661884144,42.58001713
AND,Andorra,Encamp,1.64447705,42.52239629
AND,Andorra,Escaldes-Engordany,1.588915135,42.48719567
AND,Andorra,La Massana,1.482939947,42.55345056
AND,Andorra,Ordino,1.53882487,42.60594069
AND,Andorra,Sant Julià de Lòria,1.493756483,42.46571583
AGO,Angola,Bengo,13.88141273,-8.977739794
AGO,Angola,Benguela,13.98970619,-12.93351173
AGO,Angola,Bié,17.36258115,-12.32493312
AGO,Angola,Cabinda,12.47610981,-5.044368848
AGO,Angola,Cuando Cubango,19.51642257,-16.11853758
AGO,Angola,Cuanza Norte,14.94596064,-8.898622273
AGO,Angola,Cuanza Sul,15.04484941,-10.82598035
AGO,Angola,Cunene,15.57852043,-16.50351286
AGO,Angola,Huíla,14.95009645,-14.74288032
AGO,Angola,Huambo,15.74563384,-12.56917165
AGO,Angola,Luanda,13.31045103,-8.979736466
AGO,Angola,Lunda Norte,19.49361546,-8.650261646
AGO,Angola,Lunda Sul,20.65587519,-10.17617022
AGO,Angola,Malanje,16.95820483,-9.490055955
AGO,Angola,Moxico,21.04009647,-12.87968187
AGO,Angola,Namibe,12.72712792,-15.49315696
AGO,Angola,Uíge,15.47723243,-7.024387675
AGO,Angola,Zaire,13.56190937,-6.60831645
ATG,Antigua and Barbuda,Barbuda,-61.79667733,17.6339982
ATG,Antigua and Barbuda,Redonda,-62.34538783,16.93850255
ATG,Antigua and Barbuda,Saint George,-61.79351946,17.1245468
ATG,Antigua and Barbuda,Saint John,-61.83638186,17.11280876
ATG,Antigua and Barbuda,Saint Mary,-61.85618081,17.05178487
ATG,Antigua and Barbuda,Saint Paul,-61.77298293,17.0333942
ATG,Antigua and Barbuda,Saint Peter,-61.75995439,17.09271026
ATG,Antigua and Barbuda,Saint Philip,-61.70977952,17.06544807
ARG,Argentina,Buenos Aires,-60.56597846,-36.68352662
ARG,Argentina,Córdoba,-63.79954777,-32.1412181
ARG,Argentina,Catamarca,-66.9524445,-27.33218321
ARG,Argentina,Chaco,-60.76674184,-26.38737495
ARG,Argentina,Chubut,-68.5232167,-43.78962611
ARG,Argentina,Ciudad de Buenos Aires,-58.44443585,-34.61767799
ARG,Argentina,Corrientes,-57.80585864,-28.77651979
ARG,Argentina,Entre Ríos,-59.20754035,-32.04603236
ARG,Argentina,Formosa,-59.93434035,-24.89443471
ARG,Argentina,Jujuy,-65.76219066,-23.31746423
ARG,Argentina,La Pampa,-65.44833774,-37.13031093
ARG,Argentina,La Rioja,-67.1782928,-29.67988556
ARG,Argentina,Mendoza,-68.58667905,-34.62865148
ARG,Argentina,Misiones,-54.64727701,-26.87487596
ARG,Argentina,Neuquén,-70.1179789,-38.6356254
ARG,Argentina,Río Negro,-67.22900144,-40.40681066
ARG,Argentina,Salta,-64.81994139,-24.29608962
ARG,Argentina,San Juan,-68.87496045,-30.86424011
ARG,Argentina,San Luis,-66.02992999,-33.76741265
ARG,Argentina,Santa Cruz,-69.94144159,-48.81270671
ARG,Argentina,Santa Fe,-60.95070867,-30.70353814
ARG,Argentina,Santiago del Estero,-63.25847658,-27.78222843
ARG,Argentina,Tierra del Fuego,-67.40135145,-54.33202134
ARG,Argentina,Tucumán,-65.36569836,-26.94379196
ARM,Armenia,Aragatsotn,44.14147684,40.44025959
ARM,Armenia,Ararat,44.78730075,39.96320875
ARM,Armenia,Armavir,44.0268962,40.1446446
ARM,Armenia,Erevan,44.53576185,40.17856954
ARM,Armenia,Gegharkunik,45.34278678,40.30673032
ARM,Armenia,Kotayk,44.70493506,40.40804377
ARM,Armenia,Lori,44.49234796,40.98175857
ARM,Armenia,Shirak,43.86986835,40.82721792
ARM,Armenia,Syunik,46.17348186,39.34615376
ARM,Armenia,Tavush,45.12972425,40.90995349
ARM,Armenia,Vayots Dzor,45.45836629,39.77251784
AUS,Australia,Ashmore and Cartier Islands,123.0796307,-12.26650447
AUS,Australia,Australian Capital Territory,149.001401,-35.49029202
AUS,Australia,Coral Sea Islands,152.3983653,-20.40581738
AUS,Australia,Jervis Bay Territory,150.6931572,-35.15309616
AUS,Australia,New South Wales,147.0065641,-32.16626484
AUS,Australia,Northern Territory,133.3679213,-19.4208923
AUS,Australia,Queensland,144.5450386,-22.56875346
AUS,Australia,South Australia,135.8272003,-30.10468249
AUS,Australia,Tasmania,146.6251698,-41.96796983
AUS,Australia,Victoria,144.2990814,-36.84968278
AUS,Australia,Western Australia,122.1785435,-25.4697028
AUT,Austria,Burgenland,16.52020566,47.54144874
AUT,Austria,Kärnten,13.91496537,46.77359045
AUT,Austria,Niederösterreich,15.74988355,48.27179062
AUT,Austria,Oberösterreich,13.96440592,48.13821663
AUT,Austria,Oberösterreich,13.90055182,48.10910837
AUT,Austria,Salzburg,13.08317168,47.38810951
AUT,Austria,Steiermark,15.00874034,47.26914883
AUT,Austria,Tirol,11.50003262,47.19550076
AUT,Austria,Vorarlberg,9.874288244,47.16266405
AUT,Austria,Vorarlberg,9.942070732,47.40055417
AUT,Austria,Wien,16.380038,48.21141045
AZE,Azerbaijan,Absheron,49.43540292,40.45467646
AZE,Azerbaijan,Aran,48.12735225,40.01901651
AZE,Azerbaijan,Daglig-Shirvan,48.48073548,40.64052293
AZE,Azerbaijan,Ganja-Qazakh,46.00283838,40.81297172
AZE,Azerbaijan,Kalbajar-Lachin,46.33403269,39.77461383
AZE,Azerbaijan,Lankaran,48.5697282,38.92181399
AZE,Azerbaijan,Nakhchivan,45.51581718,39.303269
AZE,Azerbaijan,Quba-Khachmaz,48.58254199,41.27592398
AZE,Azerbaijan,Shaki-Zaqatala,47.11151326,41.23246386
AZE,Azerbaijan,Yukhari-Karabakh,46.95745737,39.77879271
BHS,Bahamas,Acklins,-73.99636356,22.47742034
BHS,Bahamas,Berry Islands,-77.82709336,25.61804891
BHS,Bahamas,Biminis,-79.43653209,25.10312428
BHS,Bahamas,Black Point,-76.36502596,24.04984917
BHS,Bahamas,Cat Island,-75.5032958,24.35596758
BHS,Bahamas,Central Abaco,-77.16701913,26.44555091
BHS,Bahamas,Central Andros,-77.9325828,24.42060377
BHS,Bahamas,Central Eleuthera,-76.16304128,25.12323857
BHS,Bahamas,City of Freeport,-78.64525914,26.52018925
BHS,Bahamas,Crooked Island,-74.16305516,22.76449698
BHS,Bahamas,East Grand Bahama,-78.14134335,26.67171606
BHS,Bahamas,Exuma,-75.96129277,23.66139576
BHS,Bahamas,Grand Cay,-78.3203574,27.22204869
BHS,Bahamas,Harbour Island,-76.77110705,25.5437326
BHS,Bahamas,Hope Town,-77.3248034,26.74326587
BHS,Bahamas,Inagua,-73.32208135,21.11137008
BHS,Bahamas,Long Island,-75.07844548,23.22261606
BHS,Bahamas,Mangrove Cay,-77.76952051,24.15040886
BHS,Bahamas,Mayaguana,-72.96178845,22.37441718
BHS,Bahamas,Moore's Island,-77.56001033,26.29116242
BHS,Bahamas,New Providence,-77.39482109,25.03500909
BHS,Bahamas,North Abaco,-77.52869382,26.80563334
BHS,Bahamas,North Andros,-78.09628069,24.7670771
BHS,Bahamas,North Eleuthera,-76.62205906,25.42592971
BHS,Bahamas,Ragged Island,-75.76270787,22.38433456
BHS,Bahamas,Rum Cay,-74.88426557,23.69266464
BHS,Bahamas,San Salvador,-74.49302249,24.03679387
BHS,Bahamas,South Abaco,-77.24371288,26.04682863
BHS,Bahamas,South Andros,-77.64880754,23.92355723
BHS,Bahamas,South Eleuthera,-76.20367028,24.81177951
BHS,Bahamas,Spanish Wells,-76.85100852,25.51063834
BHS,Bahamas,West Grand Bahama,-78.6203661,26.62479181
BHR,Bahrain,Capital,50.57488264,26.21799717
BHR,Bahrain,Central,50.57629287,26.15093033
BHR,Bahrain,Muharraq,50.64406405,26.24418868
BHR,Bahrain,Northern,50.47771857,26.15487203
BHR,Bahrain,Southern,50.57935079,25.94648983
BGD,Bangladesh,Barisal,90.31607699,22.40650874
BGD,Bangladesh,Chittagong,91.73309107,22.71154905
BGD,Bangladesh,Dhaka,90.28974642,24.17820801
BGD,Bangladesh,Khulna,89.27463589,22.94615114
BGD,Bangladesh,Rajshahi,89.0448656,24.59128038
BGD,Bangladesh,Rangpur,89.05716294,25.77933254
BGD,Bangladesh,Sylhet,91.66736281,24.71692768
BRB,Barbados,Christ Church,-59.5306656,13.08262513
BRB,Barbados,Saint Andrew,-59.57566737,13.24331214
BRB,Barbados,Saint George,-59.54680631,13.13731672
BRB,Barbados,Saint James,-59.62325514,13.19213402
BRB,Barbados,Saint John,-59.50284812,13.17400589
BRB,Barbados,Saint Joseph,-59.54441493,13.20348987
BRB,Barbados,Saint Lucy,-59.61778642,13.30497504
BRB,Barbados,Saint Michael,-59.60049155,13.11724698
BRB,Barbados,Saint Peter,-59.61551192,13.26099045
BRB,Barbados,Saint Philip,-59.46447836,13.13024975
BRB,Barbados,Saint Thomas,-59.58866666,13.17882594
BLR,Belarus,Brest,25.48944445,52.3887699
BLR,Belarus,Homyel',29.66494676,52.30340787
BLR,Belarus,Hrodna,25.18174665,53.72386878
BLR,Belarus,Mahilyow,30.44439372,53.60913281
BLR,Belarus,Minsk,27.68356206,53.77041006
BLR,Belarus,Vitsyebsk,28.94403455,55.21798696
BEL,Belgium,Bruxelles,4.367414882,50.83642581
BEL,Belgium,Vlaanderen,4.239740917,51.03772668
BEL,Belgium,Wallonie,5.011361637,50.31371363
BLZ,Belize,Belize,-88.38051335,17.56129272
BLZ,Belize,Cayo,-88.8900871,17.0099562
BLZ,Belize,Corozal,-88.28683968,18.21948664
BLZ,Belize,Orange Walk,-88.80745964,17.76916633
BLZ,Belize,Stann Creek,-88.46055924,16.84481278
BLZ,Belize,Toledo,-88.87151885,16.31278836
BEN,Benin,Alibori,2.904159629,11.33421736
BEN,Benin,Atakora,1.581715982,10.69353427
BEN,Benin,Atlantique,2.221642721,6.611915561
BEN,Benin,Borgou,2.766480957,9.788361596
BEN,Benin,Collines,2.207144395,8.129299876
BEN,Benin,Donga,1.794703301,9.355628835
